,setID,RepCount,isValid,removed,StartMessg,RepN,AvgVel,ROM,PeakVel,PeakVelLoc,PeakAccel,RepDur,TimeBWReps,TimeRepComp,TimeRepWait,SlowAllow,Backlight
164,0515e33e-6aed-41b8-a254-494a1c3b0afc,0,True,False,-2345.0,16.0,0.23682657,215.0,0.3330488,92.0,-2121.0,911103.0,3.0,1.03165306E9,0.0,130000.0,10000.0
165,0515e33e-6aed-41b8-a254-494a1c3b0afc,1,True,False,-2345.0,17.0,0.22629754,240.0,0.30813494,92.0,-2121.0,1062286.0,0.0,1.03485555E9,0.0,130000.0,10000.0
166,0515e33e-6aed-41b8-a254-494a1c3b0afc,2,True,False,-2345.0,18.0,0.15440284,218.0,0.2989273,93.0,-2121.0,1415863.0,0.0,1.0384365E9,0.0,130000.0,10000.0
167,0515e33e-6aed-41b8-a254-494a1c3b0afc,3,True,False,-2345.0,19.0,0.087085456,204.0,0.19264954,97.0,-2121.0,2352905.0,0.0,1.0429401E9,0.0,130000.0,10000.0
169,051aa3dd-d45d-4b1c-9073-d000f6bf34f5,0,True,False,-2345,16,0.6106018,548,0.9336752,70,-2121,899262,17,3.087331e+09,0,130000,10000
170,051aa3dd-d45d-4b1c-9073-d000f6bf34f5,1,True,False,-2345,17,0.6136752,576,0.9381656,60,-2121,939056,0,3.110991e+09,7290192,130000,10000
171,051aa3dd-d45d-4b1c-9073-d000f6bf34f5,2,True,False,-2345,18,0.6085064,570,0.9245092,76,-2121,938111,0,3.13653e+09,0,130000,10000
172,051ffa6d-472e-46f7-8ae5-aefd0cd2e0b2,0,True,False,-1234,1,0.45,597,1.05,83,-9999,5,10,-9876,1693.1,943.08,830.07
173,051ffa6d-472e-46f7-8ae5-aefd0cd2e0b2,1,True,False,-1234,2,0.44,624,1.02,87,-9999,5,10,-9876,1580.09,1098.07,875.07
174,051ffa6d-472e-46f7-8ae5-aefd0cd2e0b2,2,True,False,-1234,3,0.39,621,0.99,86,-9999,5,10,-9876,1647.1,1110.09,927.08
175,0529bb8c-74b7-49db-8673-70c34372f8a3,0,True,False,-2345,4,0.48,644,0.76,87,-2121,1343720,6,704710208,0,130000,10000
176,0529bb8c-74b7-49db-8673-70c34372f8a3,1,True,False,-2345,5,0.5,660,0.75,90,-2121,1335693,0,708702464,0,130000,10000
177,0529bb8c-74b7-49db-8673-70c34372f8a3,2,True,False,-2345,6,0.47,652,0.82,88,-2121,1396912,0,712809216,0,130000,10000
178,0529bb8c-74b7-49db-8673-70c34372f8a3,3,True,False,-2345,7,0.45,628,0.71,90,-2121,1410095,0,717180288,0,130000,10000
179,0529bb8c-74b7-49db-8673-70c34372f8a3,4,True,False,-2345,8,0.43,641,0.71,90,-2121,1478943,0,721667072,0,130000,10000
180,0529bb8c-74b7-49db-8673-70c34372f8a3,5,True,False,-2345,9,0.43,666,0.69,89,-2121,1540344,0,729379008,0,130000,10000
181,0529bb8c-74b7-49db-8673-70c34372f8a3,6,True,False,-2345,10,0.43,699,0.79,92,-2121,1630524,0,736314816,0,130000,10000
182,059e19a1-42de-437a-ad74-5edbedd29081,0,True,False,-2345,11,0.3814425,324,0.5024839,85,-2121,852447,6,1.183969e+09,0,130000,10000
183,059e19a1-42de-437a-ad74-5edbedd29081,1,True,False,-2345,12,0.3527935,305,0.4297404,65,-2121,867187,0,1.187105e+09,0,130000,10000
184,059e19a1-42de-437a-ad74-5edbedd29081,2,True,False,-2345,13,0.2570107,335,0.3995026,56,-2121,1307709,0,1.191087e+09,271789,130000,10000
185,05ab5709-5ede-494e-96f5-10cb0239d2ae,0,True,False,-2345,7,0.54,565,0.94,88,-2121,1045867,1,3044214272,0,130000,10000
186,05ab5709-5ede-494e-96f5-10cb0239d2ae,1,True,False,-2345,8,0.49,570,0.91,88,-2121,1170014,0,3051226880,0,130000,10000
187,05ab5709-5ede-494e-96f5-10cb0239d2ae,2,True,False,-2345,9,0.47,592,0.84,90,-2121,1256348,0,3058980864,0,130000,10000
188,05ab5709-5ede-494e-96f5-10cb0239d2ae,3,True,False,-2345,10,0.33,314,0.58,58,-2121,965332,0,3062965248,0,130000,10000
189,05b5fced-75a1-4c7d-9ad2-48e7900e77ff,0,True,False,-1234,1,0.35,584,0.89,85,-9999,5,10,-9876,1419.13,912.1,811.1
190,05b5fced-75a1-4c7d-9ad2-48e7900e77ff,1,True,False,-1234,2,0.27,592,0.71,85,-9999,5,10,-9876,1413.14,952.11,872.12
191,061be206-4f68-49bf-a589-9cccbd1f4fba,0,True,False,-1234,1,0.5390399,581,1.036116,84,-9999,5,10,-9876,997.0964,708.072,598.0689
192,061be206-4f68-49bf-a589-9cccbd1f4fba,1,True,False,-1234,2,0.5724444,597,1.025759,86,-9999,5,10,-9876,839.0833,662.064,564.0619
193,061be206-4f68-49bf-a589-9cccbd1f4fba,2,True,False,-1234,3,0.5350142,605,1.014063,86,-9999,5,10,-9876,973.082,592.0668,552.0601
194,061be206-4f68-49bf-a589-9cccbd1f4fba,3,True,False,-1234,4,0.5147195,610,0.9780059,86,-9999,5,10,-9876,997.0656,705.0604,607.0582
195,062f0067-6db2-42b5-9cb3-ecede29e88dc,0,True,False,-1234,1,0.58,642,1.17,82,-9999,5,10,-9876,903.08,585.07,494.06
196,0650bed0-12eb-4345-b94a-33251275cda9,0,True,False,-1234,1,0.69,570,1.33,78,-9999,5,10,-9876,1196.08,640.05,476.05
197,0650bed0-12eb-4345-b94a-33251275cda9,1,True,False,-1234,2,0.67,589,1.35,81,-9999,5,10,-9876,1132.09,647.07,512.06
198,0650bed0-12eb-4345-b94a-33251275cda9,2,True,False,-1234,3,0.65,592,1.33,77,-9999,5,10,-9876,1251.08,735.06,671.05
199,0650bed0-12eb-4345-b94a-33251275cda9,3,True,False,-1234,4,0.65,592,1.32,81,-9999,5,10,-9876,1260.08,720.06,622.05
200,0650bed0-12eb-4345-b94a-33251275cda9,4,True,False,-1234,5,0.7,586,1.33,78,-9999,5,10,-9876,1171.08,717.06,604.05
201,0650bed0-12eb-4345-b94a-33251275cda9,5,True,False,-1234,6,0.65,594,1.33,79,-9999,5,10,-9876,1266.08,808.06,643.05
202,069ab441-ba3b-43d2-a308-7b47de85de5b,0,True,False,-2345,9,0.35,333,0.45,84,-2121,953125,1,2599134700,138855,130000,10000
203,06b0c917-4b29-48c5-a39b-f521cfdfc0b9,0,True,False,-2345,16,0.7190481,568,1.283365,74,-2121,790009,3,1.152973e+09,0,130000,10000
204,06b0c917-4b29-48c5-a39b-f521cfdfc0b9,1,True,False,-2345,17,0.7444881,559,1.30795,72,-2121,752320,0,1.157071e+09,0,130000,10000
205,06b0c917-4b29-48c5-a39b-f521cfdfc0b9,2,True,False,-2345,18,0.4892013,595,1.291253,72,-2121,1217132,0,1.161419e+09,283173,130000,10000
206,071a4cc2-46d0-403d-b8be-acff5dbb169f,0,True,False,-2345,13,0.4144203,379,0.5702652,82,-2121,916779,7,1.162522e+09,0,130000,10000
207,071a4cc2-46d0-403d-b8be-acff5dbb169f,1,True,False,-2345,14,0.3610766,344,0.4238709,25,-2121,953919,0,1.166084e+09,0,130000,10000
208,071a4cc2-46d0-403d-b8be-acff5dbb169f,2,True,False,-2345,15,0.3007017,365,0.4268521,29,-2121,1217377,0,1.170345e+09,0,130000,10000
209,072785a0-c3a8-475d-980e-6b3d44fdeae0,0,True,False,-2345,6,0.75,630,1.17,84,-2121,839660,2,238506660,0,130000,10000
210,072785a0-c3a8-475d-980e-6b3d44fdeae0,1,True,False,-2345,7,0.73,628,1.18,82,-2121,861939,0,241974880,0,130000,10000
211,072785a0-c3a8-475d-980e-6b3d44fdeae0,2,True,False,-2345,8,0.73,641,1.15,77,-2121,884247,0,245320700,0,130000,10000
212,076d0705-d004-4a46-a34b-dd2499740d90,0,True,False,-2345,1,0.43,578,0.86,88,-2121,1346528,4,1684515700,0,130000,10000
213,076d0705-d004-4a46-a34b-dd2499740d90,1,True,False,-2345,2,0.33,521,0.71,91,-2121,1592988,0,1691826400,0,130000,10000
214,076d0705-d004-4a46-a34b-dd2499740d90,2,True,False,-2345,3,0.36,570,0.73,90,-2121,1569824,0,1705695200,0,130000,10000
215,0770412f-9f3f-4a82-bacb-c34f646df31e,0,True,False,-2345,26,0.32,663,1.03,89,-2121,2047577,3,1644778624,0,130000,10000
216,079e42b0-660b-4801-9267-ee6f4a3e493c,0,True,False,-2345,9,0.78,658,1.33,83,-2121,844726,3,430095970,0,130000,10000
217,079e42b0-660b-4801-9267-ee6f4a3e493c,1,True,False,-2345,10,0.78,652,1.31,82,-2121,842468,0,434868200,0,130000,10000
218,079e42b0-660b-4801-9267-ee6f4a3e493c,2,True,False,-2345,11,0.7,619,1.2,85,-2121,881012,0,438923040,0,130000,10000
219,07c88c2b-f767-4ed9-98a4-14b8dedbc0e3,0,True,False,-2345,24,0.2778715,270,0.3553214,84,-2121,973907,7,3.470279e+09,0,130000,10000
220,07c88c2b-f767-4ed9-98a4-14b8dedbc0e3,1,True,False,-2345,25,0.2692535,286,0.3395499,90,-2121,1065888,0,3.473179e+09,0,130000,10000
221,07c88c2b-f767-4ed9-98a4-14b8dedbc0e3,2,True,False,-2345,26,0.2585831,311,0.3351743,90,-2121,1204865,0,3.475887e+09,0,130000,10000
222,07c88c2b-f767-4ed9-98a4-14b8dedbc0e3,3,True,False,-2345,27,0.199042,303,0.2523796,90,-2121,1523285,0,3.478813e+09,412262,130000,10000
223,07c88c2b-f767-4ed9-98a4-14b8dedbc0e3,4,True,False,-2345,28,0.1613249,305,0.2235776,86,-2121,1896728,0,3.484318e+09,0,130000,10000
224,07e54746-38e4-418e-b001-50cb5ed1a05c,0,True,False,-2345,39,0.28,273,0.38,86,-2121,963287,4,2703324672,0,130000,10000
225,07e54746-38e4-418e-b001-50cb5ed1a05c,1,True,False,-2345,40,0.32,273,0.42,88,-2121,856750,0,2705499392,0,130000,10000
226,07e54746-38e4-418e-b001-50cb5ed1a05c,2,True,False,-2345,41,0.32,292,0.43,87,-2121,922730,0,2707560960,0,130000,10000
227,07e54746-38e4-418e-b001-50cb5ed1a05c,3,True,False,-2345,42,0.32,308,0.43,88,-2121,956055,0,2709626112,0,130000,10000
228,07e54746-38e4-418e-b001-50cb5ed1a05c,4,True,False,-2345,43,0.27,305,0.34,83,-2121,1132843,0,2711905792,0,130000,10000
229,07e54746-38e4-418e-b001-50cb5ed1a05c,5,True,False,-2345,44,0.23,297,0.31,84,-2121,1297272,0,2715564800,175384,130000,10000
230,07e54746-38e4-418e-b001-50cb5ed1a05c,6,True,False,-2345,45,0.23,311,0.26,33,-2121,1368774,0,2720215296,0,130000,10000
231,07e7368e-9b95-4ded-8d8a-2f897cb01007,0,True,False,-2345,20,0.49,715,0.87,41,-2121,1452576,12,2507265000,0,130000,10000
232,07e7368e-9b95-4ded-8d8a-2f897cb01007,1,True,False,-2345,21,0.35,273,0.51,58,-2121,780884,0,2540028700,0,130000,10000
233,07e7368e-9b95-4ded-8d8a-2f897cb01007,2,True,False,-2345,22,0.38,284,0.54,62,-2121,754761,0,2541965600,0,130000,10000
234,07e7368e-9b95-4ded-8d8a-2f897cb01007,3,True,False,-2345,23,0.37,305,0.53,67,-2121,822998,0,2544126700,202209,130000,10000
235,07eb0639-4e6b-4951-86a6-83db961ebb5f,0,True,False,-2345,35,0.26,284,0.36,90,-2121,1075531,6,369501152,0,130000,10000
236,07eb0639-4e6b-4951-86a6-83db961ebb5f,1,True,False,-2345,36,0.24,294,0.32,86,-2121,1213288,0,372934944,0,130000,10000
237,07eb0639-4e6b-4951-86a6-83db961ebb5f,2,True,False,-2345,37,0.2,294,0.31,89,-2121,1439331,0,376492064,0,130000,10000
238,0812846c-3219-44c3-8489-f28e96de768e,0,True,False,-2345.0,5.0,0.60744673,330.0,0.91368353,84.0,-2121.0,544830.0,4.0,3.59431E8,0.0,130000.0,10000.0
239,0812846c-3219-44c3-8489-f28e96de768e,1,True,False,-2345.0,6.0,0.61288154,341.0,0.87504005,86.0,-2121.0,557251.0,0.0,3.6152394E8,0.0,130000.0,10000.0
240,0812846c-3219-44c3-8489-f28e96de768e,2,True,False,-2345.0,7.0,0.5809582,319.0,0.80134976,86.0,-2121.0,550781.0,0.0,3.6380442E8,0.0,130000.0,10000.0
241,0812846c-3219-44c3-8489-f28e96de768e,3,True,False,-2345.0,8.0,0.55881846,338.0,0.8201201,87.0,-2121.0,606231.0,0.0,3.6581587E8,0.0,130000.0,10000.0
242,084e7fca-346b-4150-ba5b-4ebd3125636b,0,True,False,-1234,1,0.4512936,605,0.9325411,86,-9999,5,10,-9876,1074.074,741.0616,659.0613
243,084e7fca-346b-4150-ba5b-4ebd3125636b,1,True,False,-1234,2,0.4096323,608,0.8802375,86,-9999,5,10,-9876,991.0921,622.0811,598.0781
244,084e7fca-346b-4150-ba5b-4ebd3125636b,2,True,False,-1234,3,0.3965038,629,0.8562259,85,-9999,5,10,-9876,1071.071,711.0555,677.0582
245,086544fc-13f7-49ef-b24e-2a71b4c471f8,0,True,False,-2345,21,0.7183099,551,1.2876,71,-2121,768127,1,3.801295e+08,0,130000,10000
246,086544fc-13f7-49ef-b24e-2a71b4c471f8,1,True,False,-2345,22,0.7434389,535,1.324442,72,-2121,720764,0,3.831784e+08,0,130000,10000
247,086544fc-13f7-49ef-b24e-2a71b4c471f8,2,True,False,-2345,23,0.7114974,540,1.298004,73,-2121,760132,0,3.861105e+08,307007,130000,10000
248,086544fc-13f7-49ef-b24e-2a71b4c471f8,3,True,False,-2345,24,0.5569299,595,1.399078,76,-2121,1069611,0,3.89009e+08,135498,130000,10000
249,086544fc-13f7-49ef-b24e-2a71b4c471f8,4,True,False,-2345,25,0.7155745,595,1.366183,77,-2121,832978,0,3.922399e+08,0,130000,10000
250,0890f3aa-0992-4718-ab8d-f569afa9e34c,0,True,False,-2345,24,0.3409612,281,0.4139133,83,-2121,825897,3,1.906745e+09,0,130000,10000
251,0890f3aa-0992-4718-ab8d-f569afa9e34c,1,True,False,-2345,25,0.3663537,300,0.4729004,81,-2121,820556,0,1.909435e+09,0,130000,10000
252,0890f3aa-0992-4718-ab8d-f569afa9e34c,2,True,False,-2345,26,0.3365213,284,0.4378708,80,-2121,844757,0,1.912407e+09,0,130000,10000
253,0890f3aa-0992-4718-ab8d-f569afa9e34c,3,True,False,-2345,27,0.3295541,314,0.4112332,86,-2121,953735,0,1.914974e+09,0,130000,10000
254,0890f3aa-0992-4718-ab8d-f569afa9e34c,4,True,False,-2345,28,0.2855948,305,0.3619616,82,-2121,1071045,0,1.917509e+09,0,130000,10000
255,0890f3aa-0992-4718-ab8d-f569afa9e34c,5,True,False,-2345,29,0.2555875,294,0.3199016,87,-2121,1154022,0,1.920396e+09,0,130000,10000
256,0890f3aa-0992-4718-ab8d-f569afa9e34c,6,True,False,-2345,30,0.2427555,316,0.281837,27,-2121,1305084,0,1.924214e+09,0,130000,10000
257,0890f3aa-0992-4718-ab8d-f569afa9e34c,7,True,False,-2345,31,0.2256502,292,0.2675615,26,-2121,1295288,0,1.929421e+09,0,130000,10000
258,0893fc57-f3ae-4920-bfd2-034f18390ab3,0,True,False,-2345,15,0.2595118,636,0.5864291,92,-2121,2452972,1,1.099564e+09,0,130000,10000
259,0893fc57-f3ae-4920-bfd2-034f18390ab3,1,True,False,-2345,16,0.2242087,619,0.5825512,92,-2121,2765931,0,1.109268e+09,0,130000,10000
260,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,0,True,False,-2345.0,7.0,0.47775832,587.0,0.68138725,77.0,-2121.0,1229950.0,3.0,7.779143E8,0.0,130000.0,10000.0
261,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,1,True,False,-2345.0,8.0,0.45559326,486.0,0.6079697,77.0,-2121.0,1067444.0,0.0,7.8121325E8,0.0,130000.0,10000.0
262,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,2,True,False,-2345.0,9.0,0.42931768,521.0,0.5852979,62.0,-2121.0,1215821.0,0.0,7.834412E8,0.0,130000.0,10000.0
263,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,3,True,False,-2345.0,10.0,0.48194116,491.0,0.6105522,67.0,-2121.0,1020050.0,0.0,7.8557754E8,0.0,130000.0,10000.0
264,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,4,True,False,-2345.0,11.0,0.41218954,576.0,0.50341016,81.0,-2121.0,1398834.0,0.0,7.8822035E8,0.0,130000.0,10000.0
265,08d7ed0b-e359-4f24-98cc-d9cc8a41a90c,5,True,False,-2345.0,12.0,0.49732494,633.0,1.0655482,90.0,-2121.0,1274872.0,0.0,7.9253645E8,0.0,130000.0,10000.0
266,08e34f1a-521d-4ca3-a708-aa0c0dcc22b2,0,True,False,-2345,28,0.3916348,614,0.6998975,84,-2121,1569580,5,1.679628e+09,0,130000,10000
267,08e34f1a-521d-4ca3-a708-aa0c0dcc22b2,1,True,False,-2345,29,0.3407967,603,0.7060496,86,-2121,1771576,0,1.684086e+09,0,130000,10000
268,08e34f1a-521d-4ca3-a708-aa0c0dcc22b2,2,True,False,-2345,30,0.3132133,622,0.639279,88,-2121,1988068,0,1.690751e+09,0,130000,10000
269,08e34f1a-521d-4ca3-a708-aa0c0dcc22b2,3,True,False,-2345,31,0.2858455,630,0.7592438,90,-2121,2207337,0,1.701099e+09,0,130000,10000
270,090c7009-4c0a-4f4d-8758-8198f0fbfd7e,0,True,False,-1234,1,0.46,608,1.05,82,-9999,5,10,-9876,1486.09,912.08,772.07
271,090c7009-4c0a-4f4d-8758-8198f0fbfd7e,1,True,False,-1234,2,0.46,618,1.05,85,-9999,5,10,-9876,1147.12,836.09,704.09
272,090c7009-4c0a-4f4d-8758-8198f0fbfd7e,2,True,False,-1234,3,0.43,629,1.02,85,-9999,5,10,-9876,1425.09,933.08,827.07
273,0931847f-df44-4986-a390-282145bc548e,0,True,False,-1234,1,0.66,610,1.24,82,-9999,5,10,-9876,836.09,570.06,515.06
274,0931847f-df44-4986-a390-282145bc548e,1,True,False,-1234,2,0.65,650,1.23,80,-9999,5,10,-9876,848.07,521.06,482.05
275,0931847f-df44-4986-a390-282145bc548e,2,True,False,-1234,3,0.66,661,1.26,83,-9999,5,10,-9876,998.07,640.05,531.05
276,0940a707-c44d-44e0-8c7f-601571165a56,0,True,False,-2345,25,0.369609,442,0.6813872,14,-2121,1197907,4,1.769343e+09,0,130000,10000
277,0940a707-c44d-44e0-8c7f-601571165a56,1,True,False,-2345,26,0.3177452,431,0.7861255,18,-2121,1358520,0,1.771474e+09,0,130000,10000
278,0940a707-c44d-44e0-8c7f-601571165a56,2,True,False,-2345,27,0.1627934,475,0.764986,17,-2121,2919464,0,1.776978e+09,355713,130000,10000
279,094f60ae-210c-4db7-8f21-722ce3b7516e,0,True,False,-1234,1,0.46,258,0.71,58,-9999,5,10,-9876,952.07,537.05,454.04
280,094f60ae-210c-4db7-8f21-722ce3b7516e,1,True,False,-1234,2,0.33,301,0.73,53,-9999,5,10,-9876,854.07,518.05,430.04
281,094f60ae-210c-4db7-8f21-722ce3b7516e,2,True,False,-1234,1,0.46,272,0.67,68,-9999,5,10,-9876,1153.07,686.05,552.04
282,095d7693-d376-41b2-a6e9-79a28eba723a,0,True,False,-2345,24,0.29,281,0.33,49,-2121,970887,2,2206046976,0,130000,10000
283,095d7693-d376-41b2-a6e9-79a28eba723a,1,True,False,-2345,25,0.27,297,0.35,88,-2121,1095093,0,2209000960,0,130000,10000
284,095d7693-d376-41b2-a6e9-79a28eba723a,2,True,False,-2345,26,0.25,297,0.29,80,-2121,1179168,0,2212532992,0,130000,10000
285,096074e1-8cfb-4a68-be7e-b86c9a00235c,0,True,False,-2345,4,0.46,603,0.85,90,-2121,1325226,8,645309570,0,130000,10000
286,096074e1-8cfb-4a68-be7e-b86c9a00235c,1,True,False,-2345,5,0.38,606,0.88,87,-2121,1612915,0,654684400,0,130000,10000
287,096074e1-8cfb-4a68-be7e-b86c9a00235c,2,True,False,-2345,6,0.32,565,0.64,89,-2121,1742035,0,666270340,0,130000,10000
288,096e29c1-d91e-4022-999f-6ff65112606d,0,True,False,-1234,1,0.2228906,266,0.320596,32,-9999,5,10,-9876,1571.103,1156.082,946.0781
289,096e29c1-d91e-4022-999f-6ff65112606d,1,True,False,-1234,2,0.140421,293,0.295656,29,-9999,5,10,-9876,1522.099,1065.086,1034.085
290,0978d202-471e-4764-aa44-51672f33f3a0,0,True,False,-2345,9,0.3694882,628,0.5637903,82,-2121,1700287,5,7.719476e+08,0,130000,10000
291,0978d202-471e-4764-aa44-51672f33f3a0,1,True,False,-2345,10,0.3766897,666,0.5542927,82,-2121,1769471,0,7.782424e+08,0,130000,10000
292,0978d202-471e-4764-aa44-51672f33f3a0,2,True,False,-2345,11,0.2916956,655,0.5357003,13,-2121,2247864,0,7.849328e+08,0,130000,10000
293,0978d202-471e-4764-aa44-51672f33f3a0,3,True,False,-2345,12,0.3024642,655,0.5863031,17,-2121,2167572,0,7.950865e+08,0,130000,10000
294,0984e846-cc31-4ddf-adfc-3d6d5a861ca5,0,True,False,-2345.0,11.0,0.40026578,570.0,0.6468498,93.0,-2121.0,1426117.0,5.0,1.12034483E9,0.0,130000.0,10000.0
295,0984e846-cc31-4ddf-adfc-3d6d5a861ca5,1,True,False,-2345.0,12.0,0.36659977,595.0,0.65225697,94.0,-2121.0,1624024.0,0.0,1.13084045E9,0.0,130000.0,10000.0
296,0984e846-cc31-4ddf-adfc-3d6d5a861ca5,2,True,False,-2345.0,13.0,0.3254087,584.0,0.55553293,95.0,-2121.0,1796753.0,0.0,1.13975091E9,0.0,130000.0,10000.0
297,09b5e2af-e60a-409e-9a04-bd9381fe6d21,0,True,False,-1234,1,0.9329557,589,1.565728,75,-9999,5,10,-9876,738.0488,485.036,402.032
298,09b5e2af-e60a-409e-9a04-bd9381fe6d21,1,True,False,-1234,2,0.9822701,610,1.555685,75,-9999,5,10,-9876,686.0497,433.0338,360.0311
299,09b5e2af-e60a-409e-9a04-bd9381fe6d21,2,True,False,-1234,3,0.9768323,605,1.590936,76,-9999,5,10,-9876,659.0524,399.0415,329.0351
300,09b5e2af-e60a-409e-9a04-bd9381fe6d21,3,True,False,-1234,4,0.9674211,594,1.543088,73,-9999,5,10,-9876,619.0576,372.043,320.035
301,09b5e2af-e60a-409e-9a04-bd9381fe6d21,4,True,False,-1234,5,0.9614789,616,1.552969,77,-9999,5,10,-9876,708.046,430.0341,378.0299
302,09b5e2af-e60a-409e-9a04-bd9381fe6d21,5,True,False,-1234,6,0.9484389,613,1.575901,76,-9999,5,10,-9876,637.0521,412.0405,341.0375
303,09b5e2af-e60a-409e-9a04-bd9381fe6d21,6,True,False,-1234,7,0.9552618,605,1.565728,76,-9999,5,10,-9876,650.0534,390.0442,332.0363
304,09b5e2af-e60a-409e-9a04-bd9381fe6d21,7,True,False,-1234,8,0.9785455,624,1.581506,74,-9999,5,10,-9876,692.0488,439.0378,372.0317
305,09c55f8e-9ff6-4e1f-8d7e-73711f4f156b,0,True,False,-2345,6,0.39,270,0.47,33,-2121,702912,5,591851264,0,130000,10000
306,09c55f8e-9ff6-4e1f-8d7e-73711f4f156b,1,True,False,-2345,7,0.4,256,0.46,27,-2121,643250,0,593961536,0,130000,10000
307,09c55f8e-9ff6-4e1f-8d7e-73711f4f156b,2,True,False,-2345,8,0.36,275,0.47,23,-2121,761536,0,596043456,0,130000,10000
308,09c55f8e-9ff6-4e1f-8d7e-73711f4f156b,3,True,False,-2345,9,0.33,256,0.47,27,-2121,767700,0,598233472,0,130000,10000
309,09c55f8e-9ff6-4e1f-8d7e-73711f4f156b,4,True,False,-2345,10,0.32,292,0.42,24,-2121,908752,0,601678272,0,130000,10000
310,09d32efd-aa6f-4cfc-a3e7-427561e3cdcd,0,True,False,-2345,3,0.6128335,688,0.8711324,47,-2121,1123169,3,4.720779e+08,372833,130000,10000
311,0a412ec4-18ab-4bd1-bd63-850cc4012fd1,0,True,False,-1234,1,0.629648,629,1.073642,80,-9999,5,10,-9876,811.0708,500.0585,463.05
312,0a412ec4-18ab-4bd1-bd63-850cc4012fd1,1,True,False,-1234,2,0.6014855,642,1.066773,84,-9999,5,10,-9876,827.0732,601.0561,518.0527
313,0a412ec4-18ab-4bd1-bd63-850cc4012fd1,2,True,False,-1234,3,0.5901567,640,1.038941,89,-9999,5,10,-9876,1031.056,634.0552,515.043
314,0acc6c61-bbae-471b-b117-001abb2df69c,0,True,False,-2345,1,0.45,600,0.92,84,-2121,1341064,2,138957180,0,130000,10000
315,0acc6c61-bbae-471b-b117-001abb2df69c,1,True,False,-2345,2,0.37,578,0.76,89,-2121,1573822,0,150577300,0,130000,10000
316,0acc6c61-bbae-471b-b117-001abb2df69c,2,True,False,-2345,3,0.34,587,0.69,89,-2121,1713379,0,164051090,0,130000,10000
317,0ad734ef-b8a1-4767-a3bb-fc991baa244e,0,True,False,-2345,13,0.53,513,0.7,84,-2121,977081,7,2137380224,0,130000,10000
318,0ad734ef-b8a1-4767-a3bb-fc991baa244e,1,True,False,-2345,14,0.5,502,0.63,89,-2121,1007752,0,2140189568,0,130000,10000
319,0ad734ef-b8a1-4767-a3bb-fc991baa244e,2,True,False,-2345,15,0.48,491,0.61,85,-2121,1032440,0,2142935296,0,130000,10000
320,0ad734ef-b8a1-4767-a3bb-fc991baa244e,3,True,False,-2345,16,0.45,491,0.58,88,-2121,1103454,0,2145700864,0,130000,10000
321,0ad734ef-b8a1-4767-a3bb-fc991baa244e,4,True,False,-2345,17,0.45,510,0.56,90,-2121,1142731,0,2150553856,0,130000,10000
322,0ad734ef-b8a1-4767-a3bb-fc991baa244e,5,True,False,-2345,18,0.44,532,0.67,91,-2121,1202514,0,2155691520,0,130000,10000
323,0ad94155-ffd4-453d-9292-20772f5e94ab,0,True,False,-2345,31,0.22,253,0.26,63,-2121,1143951,9,2951920100,0,130000,10000
324,0ad94155-ffd4-453d-9292-20772f5e94ab,1,True,False,-2345,32,0.17,297,0.26,16,-2121,1774597,0,2955106300,0,130000,10000
325,0af17df2-74d2-4254-8d06-2f8a6743b748,0,True,False,-2345,8,0.21,155,0.4,61,-2121,756257,2,682129400,132507,130000,10000
326,0af17df2-74d2-4254-8d06-2f8a6743b748,1,True,False,-2345,9,0.31,513,0.44,18,-2121,1650543,9,1258410500,0,130000,10000
327,0af17df2-74d2-4254-8d06-2f8a6743b748,2,True,False,-2345,10,0.41,576,0.46,89,-2121,1407867,0,1263074200,0,130000,10000
328,0af17df2-74d2-4254-8d06-2f8a6743b748,3,True,False,-2345,11,0.33,570,0.44,15,-2121,1714905,0,1269003300,0,130000,10000
329,0af17df2-74d2-4254-8d06-2f8a6743b748,4,True,False,-2345,12,0.32,584,0.48,94,-2121,1842347,0,1276973300,0,130000,10000
330,0b02ff37-3afa-4f6a-a56f-322cb2f28dee,0,True,False,-2345,36,0.37,584,0.67,81,-2121,1583374,5,2513025024,0,130000,10000
331,0b02ff37-3afa-4f6a-a56f-322cb2f28dee,1,True,False,-2345,37,0.35,598,0.67,83,-2121,1702057,0,2519169280,163757,130000,10000
332,0b02ff37-3afa-4f6a-a56f-322cb2f28dee,2,True,False,-2345,38,0.35,606,0.8,90,-2121,1739227,0,2524551936,0,130000,10000
333,0b0b6438-42b5-4fd5-8779-a922ea5fe6eb,0,True,False,-2345,31,0.49,614,0.78,84,-2121,1265991,5,1779190912,0,130000,10000
334,0b0b6438-42b5-4fd5-8779-a922ea5fe6eb,1,True,False,-2345,32,0.43,619,0.72,84,-2121,1439698,0,1783738752,0,130000,10000
335,0b0b6438-42b5-4fd5-8779-a922ea5fe6eb,2,True,False,-2345,33,0.43,614,0.82,86,-2121,1422180,0,1788256000,0,130000,10000
